library	chr	arm	raw_frag_cnt	z_frag_cnt
lib082	chr20	p	64639	-1.41516926578069
lib082	chr20	q	98248	-1.22521345556959
lib082	chr21	q	100729	-1.21610548347019
lib082	chr22	q	69232	-1.27670379862914
lib082	chr3	p	271761	-1.34103385581839
lib082	chr3	q	356589	-1.16427472522568
lib082	chr4	p	137965	-1.19961453140931
lib082	chr4	q	469249	-1.16826177780404
lib082	chr5	p	138878	-1.18505905775735
lib082	chr5	q	420845	-1.19159831726984
lib082	chr6	p	152816	-1.2384291940923
lib082	chr6	q	361777	-1.19952174659085
lib082	chr7	p	180008	-1.14901634494681
lib082	chr7	q	297655	-1.13165158119656
lib082	chr8	p	101284	-1.25090385607836
lib082	chr8	q	340222	-1.16937181817019
lib082	chr9	p	92634	-1.41020828869112
lib082	chr9	q	194872	-1.35565927176124
lib083	chr1	p	34593	-2.58831315536005
lib083	chr1	q	31521	-2.59298039847401
lib083	chr10	p	9794	-2.58482342804378
lib083	chr10	q	25914	-2.6018856302309
lib083	chr11	p	15649	-2.62704853427209
lib083	chr11	q	22358	-2.6045111372924
lib083	chr12	p	8617	-2.61091965406853
lib083	chr12	q	29847	-2.6183243952496
lib083	chr13	q	31299	-2.68886018610251
lib083	chr14	q	28269	-2.63350103421345
lib083	chr15	q	20832	-2.59150549371907
lib083	chr16	p	4702	-2.55389678690443
lib083	chr16	q	13257	-2.59658202612723
lib083	chr17	p	4108	-2.5337838462
lib083	chr17	q	13302	-2.5256212238262
lib083	chr18	p	4885	-2.63577218067195
lib083	chr18	q	17542	-2.67988590311367
lib083	chr19	p	3180	-2.44609859884094
lib083	chr19	q	6177	-2.52679712048616
lib083	chr2	p	27124	-2.60628986760103
lib083	chr2	q	44957	-2.63005122542705
lib083	chr20	p	7243	-2.63894730865996
lib083	chr20	q	9117	-2.51327008890138
lib083	chr21	q	9958	-2.65512869551393
lib083	chr22	q	6322	-2.47153813182531
lib083	chr3	p	29282	-2.62844058647146
lib083	chr3	q	34652	-2.63347717334686
lib083	chr4	p	13823	-2.65320168007406
lib083	chr4	q	47663	-2.66011771165441
lib083	chr5	p	13943	-2.68078958223203
lib083	chr5	q	41189	-2.63497524724947
lib083	chr6	p	14861	-2.56434383759039
lib083	chr6	q	36191	-2.65657339875332
lib083	chr7	p	16972	-2.63759064886305
lib083	chr7	q	27813	-2.65139617775925
lib083	chr8	p	10008	-2.60790017164702
lib083	chr8	q	32887	-2.64496218645238
lib083	chr9	p	10930	-2.67070949606023
lib083	chr9	q	20507	-2.57791819783906
lib084	chr1	p	51007	-2.52057008352191
lib084	chr1	q	45234	-2.5280424954997
lib084	chr10	p	14551	-2.51699504796723
lib084	chr10	q	37658	-2.53534742264827
lib084	chr11	p	21852	-2.56512846489487
lib084	chr11	q	32185	-2.53973908444337
lib084	chr12	p	12185	-2.5467787461463
lib084	chr12	q	43118	-2.55157069564124
lib084	chr13	q	43895	-2.62199227156054
lib084	chr14	q	41094	-2.56434009255259
lib084	chr15	q	30327	-2.52660312803021
lib084	chr16	p	6957	-2.49043177558716
lib084	chr16	q	19663	-2.52860325420056
lib084	chr17	p	6221	-2.46674883465555
lib084	chr17	q	20520	-2.45540184431055
lib084	chr18	p	7174	-2.5676668806581
lib084	chr18	q	24025	-2.61941388918445
lib084	chr19	p	5147	-2.37321718689122
lib084	chr19	q	9632	-2.45524594569128
lib084	chr2	p	38671	-2.54188815204645
lib084	chr2	q	63354	-2.56569071598835
lib084	chr20	p	9949	-2.5812508945539
lib084	chr20	q	13434	-2.45088393272571
lib084	chr21	q	14133	-2.58894101541475
lib084	chr22	q	9693	-2.40751354849668
lib084	chr3	p	41164	-2.56535484802145
lib084	chr3	q	49112	-2.56748703428291
lib084	chr4	p	19429	-2.58756064355609
lib084	chr4	q	65902	-2.59557581420644
lib084	chr5	p	19357	-2.61597279702768
lib084	chr5	q	58167	-2.57042825334658
lib084	chr6	p	21697	-2.49864159770816
lib084	chr6	q	50846	-2.59098982955059
lib084	chr7	p	24193	-2.57166045523355
lib084	chr7	q	39783	-2.58398138383964
lib084	chr8	p	14307	-2.5439871259326
lib084	chr8	q	46284	-2.58063991868634
lib084	chr9	p	15081	-2.60666929592573
lib084	chr9	q	29533	-2.51464799414693
lib085	chr1	p	437427	-0.925756033339378
lib085	chr1	q	386627	-0.91137615625173
lib085	chr10	p	127268	-0.909803221797736
lib085	chr10	q	324575	-0.90975623523467
lib085	chr11	p	189623	-0.89039173113933
lib085	chr11	q	276649	-0.928419747139673
lib085	chr12	p	106171	-0.857219505120925
lib085	chr12	q	368812	-0.913315896436477
lib085	chr13	q	375527	-0.861469864813608
lib085	chr14	q	348536	-0.90640806712577
lib085	chr15	q	264143	-0.92837126537564
lib085	chr16	p	60446	-0.985030449489624
lib085	chr16	q	167084	-0.964210725914288
lib085	chr17	p	51907	-1.01735861344412
lib085	chr17	q	170836	-0.993072078270736
lib085	chr18	p	63435	-0.893716559959473
lib085	chr18	q	213474	-0.852274822876123
lib085	chr19	p	37121	-1.18851445904153
lib085	chr19	q	74131	-1.1195066625957
lib085	chr2	p	334097	-0.894192541114838
lib085	chr2	q	551442	-0.858151860146994
lib085	chr20	p	89121	-0.893172366244659
lib085	chr20	q	114775	-0.986377225985332
lib085	chr21	q	121807	-0.881948855654498
lib085	chr22	q	82870	-1.01768058076029
lib085	chr3	p	354851	-0.899879672363478
lib085	chr3	q	422105	-0.865283718938406
lib085	chr4	p	164792	-0.885495357904536
lib085	chr4	q	569958	-0.811885334463567
lib085	chr5	p	165063	-0.87157041339533
lib085	chr5	q	503625	-0.876885149919097
lib085	chr6	p	186411	-0.915540553243338
lib085	chr6	q	439965	-0.849617406173026
lib085	chr7	p	210010	-0.875087848994418
lib085	chr7	q	339947	-0.89346390663949
lib085	chr8	p	124530	-0.905306586788409
lib085	chr8	q	404654	-0.860018055633685
lib085	chr9	p	129285	-0.844769267942009
lib085	chr9	q	255078	-0.933628927922504
lib086	chr1	p	600525	-0.25262580727274
lib086	chr1	q	528746	-0.238371720110441
lib086	chr10	p	173624	-0.248829417545376
lib086	chr10	q	441351	-0.248136197030553
lib086	chr11	p	256263	-0.225172736572514
lib086	chr11	q	380205	-0.245857957699011
lib086	chr12	p	141037	-0.230443469353993
lib086	chr12	q	500739	-0.249717423960206
lib086	chr13	q	502111	-0.189478113910036
lib086	chr14	q	473145	-0.234433347483007
lib086	chr15	q	361583	-0.262327398843573
lib086	chr16	p	83424	-0.338334649024687
lib086	chr16	q	231565	-0.279955466375776
lib086	chr17	p	74010	-0.316140033147394
lib086	chr17	q	244421	-0.277209922319011
lib086	chr18	p	84394	-0.270117179011349
lib086	chr18	q	282111	-0.212043815617153
lib086	chr19	p	60046	-0.339095867812581
lib086	chr19	q	112727	-0.320204450617886
lib086	chr2	p	453213	-0.229840350069601
lib086	chr2	q	734590	-0.217422470427038
lib086	chr20	p	118635	-0.263884869597879
lib086	chr20	q	162595	-0.295317233323676
lib086	chr21	q	163928	-0.214190466802393
lib086	chr22	q	119519	-0.321615035102896
lib086	chr3	p	480576	-0.232361201851156
lib086	chr3	q	564330	-0.216220957640281
lib086	chr4	p	221971	-0.215982545371292
lib086	chr4	q	746281	-0.187935502580397
lib086	chr5	p	221007	-0.201804947663458
lib086	chr5	q	676589	-0.219310273407212
lib086	chr6	p	255111	-0.255250342607124
lib086	chr6	q	583877	-0.205587204118868
lib086	chr7	p	281870	-0.218981532110902
lib086	chr7	q	458395	-0.226367205704657
lib086	chr8	p	168979	-0.244485240205391
lib086	chr8	q	538203	-0.218816701756913
lib086	chr9	p	170814	-0.204074141132652
lib086	chr9	q	350873	-0.262127801987685
lib087	chr1	p	70101	-2.44176624450171
lib087	chr1	q	61879	-2.44922010834829
lib087	chr10	p	24318	-2.37773085032005
lib087	chr10	q	41474	-2.51372703775936
lib087	chr11	p	24371	-2.53998310704202
lib087	chr11	q	33388	-2.53180983039052
lib087	chr12	p	16997	-2.46027480866823
lib087	chr12	q	48214	-2.52593759691438
lib087	chr13	q	53638	-2.5702699715143
lib087	chr14	q	47859	-2.52785870695136
lib087	chr15	q	50271	-2.3902774006686
lib087	chr16	p	9928	-2.4068155677718
lib087	chr16	q	26900	-2.45180613081103
lib087	chr17	p	6928	-2.44431923069817
lib087	chr17	q	28516	-2.37761379241152
lib087	chr18	p	7630	-2.55409937659243
lib087	chr18	q	33740	-2.52879448222434
lib087	chr19	p	6255	-2.33216349881787
lib087	chr19	q	15083	-2.34235869422763
lib087	chr2	p	68237	-2.37698808085162
lib087	chr2	q	111337	-2.39782582908305
lib087	chr20	p	13996	-2.49496213332433
lib087	chr20	q	22283	-2.32300459614974
lib087	chr21	q	21701	-2.46896296439904
lib087	chr22	q	10935	-2.38392454449366
lib087	chr3	p	57498	-2.47863186772837
lib087	chr3	q	64263	-2.49834342453478
lib087	chr4	p	26402	-2.50591331076268
lib087	chr4	q	76334	-2.55866035424827
lib087	chr5	p	27072	-2.52360827950799
lib087	chr5	q	72223	-2.51699012480971
lib087	chr6	p	32170	-2.3979833826282
lib087	chr6	q	75174	-2.4821179720573
lib087	chr7	p	45030	-2.38141153615615
lib087	chr7	q	55371	-2.49619008829922
lib087	chr8	p	21683	-2.43432845526742
lib087	chr8	q	66131	-2.48534962620648
lib087	chr9	p	16395	-2.58639735591688
lib087	chr9	q	32848	-2.4914105993719
lib088	chr1	p	563937	-0.403630042219374
lib088	chr1	q	497685	-0.38546106629909
lib088	chr10	p	162323	-0.409966378496621
lib088	chr10	q	413304	-0.407042626532428
lib088	chr11	p	240731	-0.380217475822391
lib088	chr11	q	357462	-0.395762384069757
lib088	chr12	p	133033	-0.374329071094328
lib088	chr12	q	473795	-0.38524690043129
lib088	chr13	q	475260	-0.332021014304334
lib088	chr14	q	445323	-0.384468101392443
lib088	chr15	q	338077	-0.42300091204865
lib088	chr16	p	78975	-0.463547879778821
lib088	chr16	q	217871	-0.425272560157206
lib088	chr17	p	69818	-0.449131404843719
lib088	chr17	q	228042	-0.436550905567408
lib088	chr18	p	78972	-0.431439562879889
lib088	chr18	q	266820	-0.354674937781538
lib088	chr19	p	56950	-0.453809061201667
lib088	chr19	q	105716	-0.465398455389791
lib088	chr2	p	426078	-0.381181871813217
lib088	chr2	q	694325	-0.358286519595328
lib088	chr20	p	112175	-0.401622798321135
lib088	chr20	q	150782	-0.466030150373281
lib088	chr21	q	153694	-0.376433513062274
lib088	chr22	q	111162	-0.48033750406682
lib088	chr3	p	451381	-0.387367777684182
lib088	chr3	q	534240	-0.353540686854277
lib088	chr4	p	209819	-0.358271142546898
lib088	chr4	q	712245	-0.308377852574303
lib088	chr5	p	208933	-0.34635571688351
lib088	chr5	q	639573	-0.360037775251318
lib088	chr6	p	239127	-0.40887594270624
lib088	chr6	q	553961	-0.339466293594744
lib088	chr7	p	264520	-0.377392951508745
lib088	chr7	q	434958	-0.358363907884598
lib088	chr8	p	159197	-0.389913808053375
lib088	chr8	q	508245	-0.362652373753261
lib088	chr9	p	162803	-0.327665093500148
lib088	chr9	q	328958	-0.41574695930134
lib089	chr1	p	156480	-2.08526698762909
lib089	chr1	q	140806	-2.07546134891906
lib089	chr10	p	44637	-2.08800941774166
lib089	chr10	q	115089	-2.09664511071617
lib089	chr11	p	68010	-2.10436648483462
lib089	chr11	q	99436	-2.09647203181799
lib089	chr12	p	37931	-2.08395032255727
lib089	chr12	q	133415	-2.09737290997803
lib089	chr13	q	135826	-2.13396160692428
lib089	chr14	q	125937	-2.10681012971964
lib089	chr15	q	93515	-2.0946862577672
lib089	chr16	p	21009	-2.09495047224773
lib089	chr16	q	59552	-2.10531177224879
lib089	chr17	p	18836	-2.0665374429692
lib089	chr17	q	62468	-2.0473161513315
lib089	chr18	p	21710	-2.13517293526653
lib089	chr18	q	76050	-2.13413600476864
lib089	chr19	p	15683	-1.98283662954387
lib089	chr19	q	29213	-2.04973406330094
lib089	chr2	p	119564	-2.09071919245897
lib089	chr2	q	197336	-2.09696484896573
lib089	chr20	p	30989	-2.13264315146762
lib089	chr20	q	40533	-2.05926881894197
lib089	chr21	q	43985	-2.1156872127032
lib089	chr22	q	29425	-2.03274847040692
lib089	chr3	p	127766	-2.10555421502636
lib089	chr3	q	152863	-2.09400550468233
lib089	chr4	p	59560	-2.11766402627052
lib089	chr4	q	205017	-2.10329301013422
lib089	chr5	p	60156	-2.12752432647865
lib089	chr5	q	181378	-2.10200443041287
lib089	chr6	p	66910	-2.06408990493531
lib089	chr6	q	159476	-2.1048524619291
lib089	chr7	p	75100	-2.10686217700381
lib089	chr7	q	124181	-2.10865358290169
lib089	chr8	p	44675	-2.09250739291199
lib089	chr8	q	144318	-2.10995475050121
lib089	chr9	p	46658	-2.11951020181657
lib089	chr9	q	90716	-2.08576910288882
lib090	chr1	p	534056	-0.526953469147339
lib090	chr1	q	464487	-0.542670174659116
lib090	chr10	p	155850	-0.502262595489579
lib090	chr10	q	394674	-0.512594977287229
lib090	chr11	p	225575	-0.531508878608325
lib090	chr11	q	338367	-0.521621990170509
lib090	chr12	p	123815	-0.540038401034659
lib090	chr12	q	443637	-0.536942934851381
lib090	chr13	q	430902	-0.567502671437784
lib090	chr14	q	416961	-0.537414894950758
lib090	chr15	q	325567	-0.508512085799842
lib090	chr16	p	79890	-0.437796001572475
lib090	chr16	q	211655	-0.491235102507532
lib090	chr17	p	68283	-0.497829342714392
lib090	chr17	q	219019	-0.524329994147314
lib090	chr18	p	77553	-0.473659493294765
lib090	chr18	q	246072	-0.548207769033037
lib090	chr19	p	54097	-0.559518602784053
lib090	chr19	q	102315	-0.535831319493236
lib090	chr2	p	397347	-0.541424851773262
lib090	chr2	q	640990	-0.544874972653586
lib090	chr20	p	108015	-0.490320907220322
lib090	chr20	q	150181	-0.474715366926808
lib090	chr21	q	142495	-0.553975029093582
lib090	chr22	q	111053	-0.482407714563059
lib090	chr3	p	426648	-0.518684018138994
lib090	chr3	q	492574	-0.543689036386692
lib090	chr4	p	193945	-0.544140891688239
lib090	chr4	q	639123	-0.567132862453679
lib090	chr5	p	191548	-0.554490148131698
lib090	chr5	q	592502	-0.538992395937073
lib090	chr6	p	227465	-0.5209618879237
lib090	chr6	q	505152	-0.557894709099089
lib090	chr7	p	247442	-0.533320918106806
lib090	chr7	q	400002	-0.55523538125585
lib090	chr8	p	150098	-0.525188244656199
lib090	chr8	q	473348	-0.530201390565351
lib090	chr9	p	148818	-0.543420862924619
lib090	chr9	q	315539	-0.509811092177997
lib091	chr1	p	52651	-2.51378504574306
lib091	chr1	q	50310	-2.50400510065557
lib091	chr10	p	16009	-2.49620594177602
lib091	chr10	q	41397	-2.51416329814627
lib091	chr11	p	23800	-2.54568298768275
lib091	chr11	q	34621	-2.52368283932887
lib091	chr12	p	13475	-2.52358878784483
lib091	chr12	q	46819	-2.53295450678957
lib091	chr13	q	46765	-2.60675640980002
lib091	chr14	q	43431	-2.55173743207217
lib091	chr15	q	32888	-2.50909760317196
lib091	chr16	p	7438	-2.47689444944808
lib091	chr16	q	20560	-2.51908452825329
lib091	chr17	p	6404	-2.46094315216021
lib091	chr17	q	22564	-2.43551705465552
lib091	chr18	p	7264	-2.56498908380303
lib091	chr18	q	25911	-2.60182169139477
lib091	chr19	p	5349	-2.3657326697515
lib091	chr19	q	10109	-2.44536753458356
lib091	chr2	p	41851	-2.52415216387086
lib091	chr2	q	69323	-2.54480862212307
lib091	chr20	p	10867	-2.56167760994586
lib091	chr20	q	14059	-2.44185188556106
lib091	chr21	q	15373	-2.56928287809188
lib091	chr22	q	9920	-2.40320219269259
lib091	chr3	p	45925	-2.54007701594264
lib091	chr3	q	53743	-2.5463528479755
lib091	chr4	p	20860	-2.5708049669137
lib091	chr4	q	71958	-2.57414559703747
lib091	chr5	p	21118	-2.59488998233524
lib091	chr5	q	63683	-2.54945751366179
lib091	chr6	p	22771	-2.48831915686066
lib091	chr6	q	54521	-2.5745435916236
lib091	chr7	p	26069	-2.554531935188
lib091	chr7	q	43136	-2.56509735677093
lib091	chr8	p	16006	-2.51872816694939
lib091	chr8	q	51678	-2.55474200778614
lib091	chr9	p	16861	-2.57920806821206
lib091	chr9	q	32577	-2.49331024763254
lib092	chr1	p	1215564	2.28573359081797
lib092	chr1	q	1055169	2.25450406910005
lib092	chr10	p	353181	2.31141032208145
lib092	chr10	q	889941	2.29344882847113
lib092	chr11	p	500115	2.20902567673942
lib092	chr11	q	762744	2.27554596260345
lib092	chr12	p	274310	2.1653668505785
lib092	chr12	q	990541	2.21400765897068
lib092	chr13	q	924735	2.05409012325952
lib092	chr14	q	924367	2.19885619778778
lib092	chr15	q	738841	2.31639157693798
lib092	chr16	p	180058	2.38134513085732
lib092	chr16	q	476666	2.32099129884419
lib092	chr17	p	159626	2.40003107352068
lib092	chr17	q	520991	2.41336555463375
lib092	chr18	p	168988	2.24683334496048
lib092	chr18	q	531766	2.11668372371642
lib092	chr19	p	132873	2.35929487344938
lib092	chr19	q	239884	2.31314800477808
lib092	chr2	p	897574	2.24851859385945
lib092	chr2	q	1408808	2.1412780760065
lib092	chr20	p	238122	2.28377641358413
lib092	chr20	q	352476	2.4487054029496
lib092	chr21	q	313690	2.16003692170379
lib092	chr22	q	267724	2.49320649329225
lib092	chr3	p	942227	2.21870715711074
lib092	chr3	q	1078482	2.13018028579058
lib092	chr4	p	423928	2.1487457478968
lib092	chr4	q	1359144	1.98078761248352
lib092	chr5	p	406381	2.01750549571885
lib092	chr5	q	1299841	2.15017041006325
lib092	chr6	p	528605	2.37335825808779
lib092	chr6	q	1094672	2.0803056127293
lib092	chr7	p	543800	2.17252873203187
lib092	chr7	q	873322	2.1104931281869
lib092	chr8	p	335556	2.23200776188148
lib092	chr8	q	1027583	2.1308161562968
lib092	chr9	p	314294	2.0094859444607
lib092	chr9	q	720897	2.33165613895814
lib093	chr1	p	58887	-2.48804812628512
lib093	chr1	q	52523	-2.49352544053145
lib093	chr10	p	16667	-2.48682375256215
lib093	chr10	q	43473	-2.50240126485766
lib093	chr11	p	25890	-2.52482002701881
lib093	chr11	q	37711	-2.50331592742254
lib093	chr12	p	14436	-2.50631316774582
lib093	chr12	q	50243	-2.51573163982709
lib093	chr13	q	52477	-2.57643332883275
lib093	chr14	q	47451	-2.53005891468607
lib093	chr15	q	35144	-2.49367688310939
lib093	chr16	p	7901	-2.46386371763438
lib093	chr16	q	22522	-2.49826430494387
lib093	chr17	p	6895	-2.44536615704979
lib093	chr17	q	22491	-2.43622722571463
lib093	chr18	p	8260	-2.53535479860696
lib093	chr18	q	29118	-2.57190749292631
lib093	chr19	p	5451	-2.36195335911659
lib093	chr19	q	10456	-2.4381813529182
lib093	chr2	p	45487	-2.50387290191915
lib093	chr2	q	75233	-2.52413293528377
lib093	chr20	p	11782	-2.54216829032019
lib093	chr20	q	14851	-2.43040647539402
lib093	chr21	q	16670	-2.54872110058562
lib093	chr22	q	10779	-2.38688741456168
lib093	chr3	p	49037	-2.52355430780794
lib093	chr3	q	58233	-2.52586213397846
lib093	chr4	p	22933	-2.54653206846529
lib093	chr4	q	78564	-2.55076910849417
lib093	chr5	p	23091	-2.57126908887233
lib093	chr5	q	68902	-2.52961590916308
lib093	chr6	p	25009	-2.46680926615609
lib093	chr6	q	60420	-2.54814458277154
lib093	chr7	p	28808	-2.52952393070784
lib093	chr7	q	46823	-2.54433224856862
lib093	chr8	p	16535	-2.51086354699523
lib093	chr8	q	55657	-2.53563785734641
lib093	chr9	p	17929	-2.56273133158387
lib093	chr9	q	33944	-2.48372788906317
lib094	chr1	p	37100	-2.57796638546251
lib094	chr1	q	33048	-2.58574929092338
lib094	chr10	p	10448	-2.5754982734148
lib094	chr10	q	27274	-2.59418025196861
lib094	chr11	p	16529	-2.61826412978202
lib094	chr11	q	23566	-2.59654892707141
lib094	chr12	p	9190	-2.60061899817183
lib094	chr12	q	31313	-2.610950352327
lib094	chr13	q	33670	-2.67627334699653
lib094	chr14	q	29556	-2.62656067305029
lib094	chr15	q	21846	-2.58457437220159
lib094	chr16	p	4877	-2.54897156429666
lib094	chr16	q	14145	-2.58715880579147
lib094	chr17	p	4395	-2.52467875944502
lib094	chr17	q	14136	-2.51750776268516
lib094	chr18	p	4972	-2.63318364371205
lib094	chr18	q	18629	-2.66974660353924
lib094	chr19	p	3195	-2.44554281786522
lib094	chr19	q	6564	-2.51878256053084
lib094	chr2	p	28869	-2.59655738352355
lib094	chr2	q	47719	-2.62038857787203
lib094	chr20	p	7546	-2.63248684543965
lib094	chr20	q	9295	-2.51069776186888
lib094	chr21	q	10271	-2.65016660117356
lib094	chr22	q	6762	-2.46318131881297
lib094	chr3	p	30649	-2.62118270021821
lib094	chr3	q	37261	-2.62157065378823
lib094	chr4	p	14519	-2.64505216858343
lib094	chr4	q	50430	-2.65032619730392
lib094	chr5	p	14963	-2.66857807116657
lib094	chr5	q	43584	-2.62586993152338
lib094	chr6	p	15878	-2.55456923578228
lib094	chr6	q	38816	-2.64482608594833
lib094	chr7	p	18113	-2.62717292958162
lib094	chr7	q	29488	-2.64196261219406
lib094	chr8	p	10499	-2.60060049603739
lib094	chr8	q	35013	-2.63475474140718
lib094	chr9	p	11693	-2.6589381945178
lib094	chr9	q	21458	-2.57125190449636
lib095	chr1	p	554406	-0.442965927298536
lib095	chr1	q	486279	-0.439474172207713
lib095	chr10	p	158786	-0.460399210182716
lib095	chr10	q	406808	-0.443847139173501
lib095	chr11	p	236808	-0.419377951748045
lib095	chr11	q	350491	-0.441709873681087
lib095	chr12	p	130479	-0.420241593188882
lib095	chr12	q	463730	-0.435874282434016
lib095	chr13	q	463047	-0.396855711057362
lib095	chr14	q	436827	-0.430284191868131
lib095	chr15	q	333544	-0.453985896110533
lib095	chr16	p	77314	-0.510295278358866
lib095	chr16	q	212726	-0.479869934737713
lib095	chr17	p	68433	-0.493070586570678
lib095	chr17	q	225104	-0.465132858603844
lib095	chr18	p	77647	-0.47086268324614
lib095	chr18	q	261007	-0.408897337437648
lib095	chr19	p	56144	-0.48367302563048
lib095	chr19	q	105343	-0.473123082943624
lib095	chr2	p	417197	-0.430714359545115
lib095	chr2	q	675938	-0.422612044792332
lib095	chr20	p	110123	-0.445374846268523
lib095	chr20	q	149256	-0.488082796730489
lib095	chr21	q	150698	-0.423930109368176
lib095	chr22	q	109986	-0.502672986117983
lib095	chr3	p	443113	-0.431265512535611
lib095	chr3	q	523152	-0.404142254070123
lib095	chr4	p	204939	-0.415411395527227
lib095	chr4	q	692084	-0.379721083806738
lib095	chr5	p	203949	-0.406024512128892
lib095	chr5	q	623176	-0.42237592220771
lib095	chr6	p	235509	-0.443649304890837
lib095	chr6	q	540290	-0.400646298683148
